0.843262 0.29126 , 0.793945 0.137207
0.467773 0.750977 , 0.86084 0.615234
0.436035 0.757324 , 0.837402 0.602539
0.467773 0.757324 , 0.856934 0.619141
0.467773 0.750977 , 0.86084 0.615234
0.436035 0.750977 , 0.840332 0.598145
0.436035 0.757324 , 0.837402 0.602539
0.436035 0.750977 , 0.840332 0.598145
0.404297 0.757324 , 0.814941 0.590332
0.436035 0.757324 , 0.837402 0.602539
0.436035 0.750977 , 0.840332 0.598145
0.404297 0.750977 , 0.816895 0.585449
0.404297 0.757324 , 0.814941 0.590332
0.404297 0.750977 , 0.816895 0.585449
0.372559 0.757324 , 0.790527 0.583008
0.404297 0.757324 , 0.814941 0.590332
0.404297 0.750977 , 0.816895 0.585449
0.372559 0.750977 , 0.791504 0.577637
0.372559 0.757324 , 0.790527 0.583008
0.372559 0.750977 , 0.791504 0.577637
0.34082 0.757324 , 0.765137 0.580566
0.372559 0.757324 , 0.790527 0.583008
0.372559 0.750977 , 0.791504 0.577637
0.34082 0.750977 , 0.765137 0.575684
0.34082 0.757324 , 0.765137 0.580566
0.308838 0.750977 , 0.73877 0.578613
0.34082 0.757324 , 0.765137 0.580566
0.34082 0.750977 , 0.765137 0.575684
0.34082 0.757324 , 0.765137 0.580566
0.308838 0.750977 , 0.73877 0.578613
0.308838 0.757324 , 0.739746 0.583984
0.2771 0.750977 , 0.713379 0.587402
0.308838 0.757324 , 0.739746 0.583984
0.308838 0.750977 , 0.73877 0.578613
0.308838 0.757324 , 0.739746 0.583984
0.2771 0.750977 , 0.713379 0.587402
0.2771 0.757324 , 0.715332 0.592285
0.591309 0.572266 , 0.856934 0.619141
0.571777 0.59668 , 0.834473 0.606445
0.594238 0.578125 , 0.853027 0.622559
0.591309 0.572266 , 0.856934 0.619141
0.566895 0.592773 , 0.837402 0.602539
0.571777 0.59668 , 0.834473 0.606445
0.566895 0.592773 , 0.837402 0.602539
0.556152 0.62207 , 0.812988 0.594727
0.571777 0.59668 , 0.834473 0.606445
0.566895 0.592773 , 0.837402 0.602539
0.550293 0.620117 , 0.814941 0.590332
0.556152 0.62207 , 0.812988 0.594727
0.543457 0.650879 , 0.790527 0.583008
0.556152 0.62207 , 0.812988 0.594727
0.550293 0.620117 , 0.814941 0.590332
0.556152 0.62207 , 0.812988 0.594727
0.543457 0.650879 , 0.790527 0.583008
0.549805 0.651367 , 0.789551 0.587891
0.543457 0.650879 , 0.790527 0.583008
0.553223 0.680664 , 0.765137 0.585938
0.549805 0.651367 , 0.789551 0.587891
0.543457 0.650879 , 0.790527 0.583008
0.547363 0.682617 , 0.765137 0.580566
0.553223 0.680664 , 0.765137 0.585938
0.560547 0.711426 , 0.739746 0.583984
0.553223 0.680664 , 0.765137 0.585938
0.547363 0.682617 , 0.765137 0.580566
0.553223 0.680664 , 0.765137 0.585938
0.560547 0.711426 , 0.739746 0.583984
0.565918 0.70752 , 0.740723 0.588867
0.583008 0.733887 , 0.715332 0.592285
0.565918 0.70752 , 0.740723 0.588867
0.560547 0.711426 , 0.739746 0.583984
0.565918 0.70752 , 0.740723 0.588867
0.583008 0.733887 , 0.715332 0.592285
0.586426 0.729004 , 0.717773 0.59668
0.746582 0.0402527 , 0.85791 0.533691
0.711426 0.0377808 , 0.868652 0.560547
0.712402 0.0450134 , 0.873047 0.556152
0.711426 0.0377808 , 0.868652 0.560547
0.746582 0.0402527 , 0.85791 0.533691
0.745605 0.0329895 , 0.852539 0.536133
0.780273 0.0366516 , 0.848633 0.507813
0.745605 0.0329895 , 0.852539 0.536133
0.746582 0.0402527 , 0.85791 0.533691
0.745605 0.0329895 , 0.852539 0.536133
0.780273 0.0366516 , 0.848633 0.507813
0.779785 0.0293732 , 0.842773 0.508789
0.780273 0.0366516 , 0.848633 0.507813
0.813965 0.026947 , 0.84082 0.480225
0.779785 0.0293732 , 0.842773 0.508789
0.780273 0.0366516 , 0.848633 0.507813
0.814453 0.0342407 , 0.84668 0.480713
0.813965 0.026947 , 0.84082 0.480225
0.848633 0.0330505 , 0.852539 0.454102
0.813965 0.026947 , 0.84082 0.480225
0.814453 0.0342407 , 0.84668 0.480713
0.813965 0.026947 , 0.84082 0.480225
0.848633 0.0330505 , 0.852539 0.454102
0.848633 0.0257263 , 0.847168 0.451904
0.848633 0.0330505 , 0.852539 0.454102
0.882813 0.0257263 , 0.86084 0.426758
0.848633 0.0257263 , 0.847168 0.451904
0.848633 0.0330505 , 0.852539 0.454102
0.882813 0.0330505 , 0.865723 0.430176
0.882813 0.0257263 , 0.86084 0.426758
0.882813 0.0330505 , 0.865723 0.430176
0.91748 0.0257263 , 0.881348 0.407227
0.882813 0.0257263 , 0.86084 0.426758
0.882813 0.0330505 , 0.865723 0.430176
0.916992 0.0330505 , 0.885254 0.411621
0.91748 0.0257263 , 0.881348 0.407227
0.512695 0.378418 , 0.824707 0.168457
0.477783 0.408447 , 0.855469 0.190552
0.512695 0.398926 , 0.841309 0.164429
0.477783 0.408447 , 0.855469 0.190552
0.512695 0.378418 , 0.824707 0.168457
0.467529 0.390625 , 0.84375 0.202271
0.467529 0.390625 , 0.84375 0.202271
0.451904 0.434082 , 0.881348 0.205933
0.477783 0.408447 , 0.855469 0.190552
0.451904 0.434082 , 0.881348 0.205933
0.467529 0.390625 , 0.84375 0.202271
0.434082 0.423828 , 0.876465 0.222168
0.451904 0.434082 , 0.881348 0.205933
0.434082 0.423828 , 0.876465 0.222168
0.421875 0.469482 , 0.915039 0.222778
0.442627 0.469482 , 0.911133 0.206421
0.451904 0.434082 , 0.881348 0.205933
0.421875 0.469482 , 0.915039 0.222778
0.421875 0.469482 , 0.915039 0.222778
0.434082 0.514648 , 0.94873 0.204102
0.442627 0.469482 , 0.911133 0.206421
0.442627 0.469482 , 0.911133 0.206421
0.434082 0.514648 , 0.94873 0.204102
0.451904 0.504395 , 0.937012 0.191895
0.434082 0.514648 , 0.94873 0.204102
0.467529 0.54834 , 0.96875 0.171021
0.451904 0.504395 , 0.937012 0.191895
0.451904 0.504395 , 0.937012 0.191895
0.467529 0.54834 , 0.96875 0.171021
0.477783 0.530273 , 0.952637 0.166382
0.467529 0.54834 , 0.96875 0.171021
0.512695 0.539551 , 0.953125 0.136475
0.477783 0.530273 , 0.952637 0.166382
0.512695 0.539551 , 0.953125 0.136475
0.467529 0.54834 , 0.96875 0.171021
0.512695 0.560547 , 0.969727 0.132446
0.418457 0.700684 , 0.505859 0.154053
0.472656 0.719238 , 0.540527 0.123413
0.469727 0.697266 , 0.523926 0.116577
0.472656 0.719238 , 0.540527 0.123413
0.418457 0.700684 , 0.505859 0.154053
0.418457 0.722656 , 0.520996 0.163452
0.367188 0.697266 , 0.480957 0.187134
0.418457 0.722656 , 0.520996 0.163452
0.418457 0.700684 , 0.505859 0.154053
0.418457 0.722656 , 0.520996 0.163452
0.367188 0.697266 , 0.480957 0.187134
0.364014 0.71875 , 0.493896 0.199341
0.367188 0.697266 , 0.480957 0.187134
0.310791 0.70752 , 0.459961 0.22876
0.364014 0.71875 , 0.493896 0.199341
0.367188 0.697266 , 0.480957 0.187134
0.316895 0.686523 , 0.449951 0.214111
0.310791 0.70752 , 0.459961 0.22876
0.268311 0.668945 , 0.413574 0.233521
0.310791 0.70752 , 0.459961 0.22876
0.316895 0.686523 , 0.449951 0.214111
0.310791 0.70752 , 0.459961 0.22876
0.268311 0.668945 , 0.413574 0.233521
0.259521 0.688965 , 0.420166 0.25
0.211426 0.663574 , 0.377197 0.262207
0.259521 0.688965 , 0.420166 0.25
0.268311 0.668945 , 0.413574 0.233521
0.268311 0.668945 , 0.413574 0.233521
0.2229 0.64502 , 0.374023 0.244751
0.211426 0.663574 , 0.377197 0.262207
0.2229 0.64502 , 0.374023 0.244751
0.167114 0.632324 , 0.33252 0.265381
0.211426 0.663574 , 0.377197 0.262207
0.2229 0.64502 , 0.374023 0.244751
0.180908 0.615234 , 0.333008 0.247559
0.167114 0.632324 , 0.33252 0.265381
0.863281 0.392578 , 0.976074 0.979004
0.914551 0.364258 , 0.972656 0.931152
0.861816 0.388184 , 0.972656 0.978516
0.914551 0.364258 , 0.972656 0.931152
0.863281 0.392578 , 0.976074 0.979004
0.916992 0.367676 , 0.976074 0.931152
0.916992 0.367676 , 0.976074 0.931152
0.954102 0.32251 , 0.972656 0.883789
0.914551 0.364258 , 0.972656 0.931152
0.954102 0.32251 , 0.972656 0.883789
0.916992 0.367676 , 0.976074 0.931152
0.95752 0.324707 , 0.976074 0.883301
0.95752 0.324707 , 0.976074 0.883301
0.979492 0.269775 , 0.970703 0.836426
0.954102 0.32251 , 0.972656 0.883789
0.975586 0.269043 , 0.967285 0.836914
0.954102 0.32251 , 0.972656 0.883789
0.979492 0.269775 , 0.970703 0.836426
0.979492 0.269775 , 0.970703 0.836426
0.975098 0.211426 , 0.965332 0.789551
0.975586 0.269043 , 0.967285 0.836914
0.975098 0.211426 , 0.965332 0.789551
0.979492 0.269775 , 0.970703 0.836426
0.979492 0.210571 , 0.96875 0.789063
0.957031 0.155762 , 0.969238 0.742188
0.975098 0.211426 , 0.965332 0.789551
0.979492 0.210571 , 0.96875 0.789063
0.975098 0.211426 , 0.965332 0.789551
0.957031 0.155762 , 0.969238 0.742188
0.953613 0.158203 , 0.965332 0.742188
0.957031 0.155762 , 0.969238 0.742188
0.915527 0.113342 , 0.965332 0.695313
0.953613 0.158203 , 0.965332 0.742188
0.913086 0.116943 , 0.961914 0.695313
0.953613 0.158203 , 0.965332 0.742188
0.915527 0.113342 , 0.965332 0.695313
0.961426 0.427734 , 0.332275 0.0156708
0.933105 0.406006 , 0.362305 0.0183411
0.931641 0.411133 , 0.360352 0.01371
0.933105 0.406006 , 0.362305 0.0183411
0.961426 0.427734 , 0.332275 0.0156708
0.964844 0.423584 , 0.333008 0.0198822
0.981934 0.455078 , 0.303955 0.0167542
0.964844 0.423584 , 0.333008 0.0198822
0.961426 0.427734 , 0.332275 0.0156708
0.964844 0.423584 , 0.333008 0.0198822
0.981934 0.455078 , 0.303955 0.0167542
0.986816 0.452881 , 0.304443 0.0209808
0.989258 0.488525 , 0.275879 0.0210724
0.986816 0.452881 , 0.304443 0.0209808
0.981934 0.455078 , 0.303955 0.0167542
0.986816 0.452881 , 0.304443 0.0209808
0.989258 0.488525 , 0.275879 0.0210724
0.994629 0.488525 , 0.276367 0.0254822
0.981934 0.521973 , 0.247803 0.0245056
0.994629 0.488525 , 0.276367 0.0254822
0.989258 0.488525 , 0.275879 0.0210724
0.994629 0.488525 , 0.276367 0.0254822
0.981934 0.521973 , 0.247803 0.0245056
0.986816 0.523926 , 0.248169 0.0286255
0.961426 0.549316 , 0.219482 0.0255585
0.986816 0.523926 , 0.248169 0.0286255
0.981934 0.521973 , 0.247803 0.0245056
0.986816 0.523926 , 0.248169 0.0286255
0.961426 0.549316 , 0.219482 0.0255585
0.964844 0.553223 , 0.219727 0.0297241
0.933594 0.571777 , 0.191406 0.0307007
0.964844 0.553223 , 0.219727 0.0297241
0.961426 0.549316 , 0.219482 0.0255585
0.961426 0.549316 , 0.219482 0.0255585
0.931641 0.566895 , 0.191284 0.0263519
0.933594 0.571777 , 0.191406 0.0307007
0.00499725 0.775879 , 0.362305 0.0183411
0.00499725 0.8125 , 0.333008 0.0198822
0.00938416 0.775879 , 0.363037 0.0222321
0.00938416 0.8125 , 0.333496 0.0233612
0.00938416 0.775879 , 0.363037 0.0222321
0.00499725 0.8125 , 0.333008 0.0198822
0.00499725 0.8125 , 0.333008 0.0198822
0.00499725 0.849121 , 0.304443 0.0209808
0.00938416 0.8125 , 0.333496 0.0233612
0.00938416 0.849121 , 0.304932 0.0244293
0.00938416 0.8125 , 0.333496 0.0233612
0.00499725 0.849121 , 0.304443 0.0209808
0.00499725 0.849121 , 0.304443 0.0209808
0.00938416 0.885254 , 0.276855 0.0290833
0.00938416 0.849121 , 0.304932 0.0244293
0.00938416 0.885254 , 0.276855 0.0290833
0.00499725 0.849121 , 0.304443 0.0209808
0.00499725 0.885254 , 0.276367 0.0254822
0.00499725 0.885254 , 0.276367 0.0254822
0.00500107 0.921875 , 0.248169 0.0286255
0.00938416 0.885254 , 0.276855 0.0290833
0.00938416 0.921875 , 0.248413 0.0322266
0.00938416 0.885254 , 0.276855 0.0290833
0.00500107 0.921875 , 0.248169 0.0286255
0.00500107 0.921875 , 0.248169 0.0286255
0.00499725 0.958496 , 0.219727 0.0297241
0.00938416 0.921875 , 0.248413 0.0322266
0.00938416 0.958496 , 0.219849 0.0332947
0.00938416 0.921875 , 0.248413 0.0322266
0.00499725 0.958496 , 0.219727 0.0297241
0.00499725 0.958496 , 0.219727 0.0297241
0.00938416 0.994629 , 0.191528 0.0343018
0.00938416 0.958496 , 0.219849 0.0332947
0.00938416 0.994629 , 0.191528 0.0343018
0.00499725 0.958496 , 0.219727 0.0297241
0.00499725 0.994629 , 0.191406 0.0307007
0.595703 0.407471 , 0.219482 0.0255585
0.588867 0.374756 , 0.191162 0.0226135
0.583984 0.375244 , 0.191284 0.0263519
0.588867 0.374756 , 0.191162 0.0226135
0.595703 0.407471 , 0.219482 0.0255585
0.600098 0.404541 , 0.21936 0.0212708
0.621094 0.43042 , 0.247803 0.0245056
0.600098 0.404541 , 0.21936 0.0212708
0.595703 0.407471 , 0.219482 0.0255585
0.600098 0.404541 , 0.21936 0.0212708
0.621094 0.43042 , 0.247803 0.0245056
0.624023 0.425537 , 0.247681 0.0198669
0.654785 0.438721 , 0.275879 0.0210724
0.624023 0.425537 , 0.247681 0.0198669
0.621094 0.43042 , 0.247803 0.0245056
0.624023 0.425537 , 0.247681 0.0198669
0.654785 0.438721 , 0.275879 0.0210724
0.654785 0.433838 , 0.275391 0.0170746
0.6875 0.429688 , 0.303955 0.0167542
0.654785 0.433838 , 0.275391 0.0170746
0.654785 0.438721 , 0.275879 0.0210724
0.654785 0.433838 , 0.275391 0.0170746
0.6875 0.429688 , 0.303955 0.0167542
0.685547 0.425537 , 0.303711 0.0132599
0.713867 0.407959 , 0.332275 0.0156708
0.685547 0.425537 , 0.303711 0.0132599
0.6875 0.429688 , 0.303955 0.0167542
0.685547 0.425537 , 0.303711 0.0132599
0.713867 0.407959 , 0.332275 0.0156708
0.709961 0.405029 , 0.331787 0.012001
0.713867 0.407959 , 0.332275 0.0156708
0.72168 0.375732 , 0.358398 0.00999451
0.709961 0.405029 , 0.331787 0.012001
0.713867 0.407959 , 0.332275 0.0156708
0.726563 0.376221 , 0.360352 0.01371
0.72168 0.375732 , 0.358398 0.00999451
0.711426 0.27832 , 0.671875 0.046814
0.711914 0.312256 , 0.691406 0.0649414
0.722168 0.278809 , 0.677734 0.040802
0.711914 0.312256 , 0.691406 0.0649414
0.711426 0.27832 , 0.671875 0.046814
0.702637 0.306641 , 0.683105 0.0670166
0.702637 0.306641 , 0.683105 0.0670166
0.687012 0.33667 , 0.690918 0.0925293
0.711914 0.312256 , 0.691406 0.0649414
0.687012 0.33667 , 0.690918 0.0925293
0.702637 0.306641 , 0.683105 0.0670166
0.681641 0.327393 , 0.682617 0.0901489
0.65332 0.335205 , 0.67041 0.109985
0.687012 0.33667 , 0.690918 0.0925293
0.681641 0.327393 , 0.682617 0.0901489
0.687012 0.33667 , 0.690918 0.0925293
0.65332 0.335205 , 0.67041 0.109985
0.65332 0.346191 , 0.676758 0.116211
0.625 0.327393 , 0.650391 0.121216
0.65332 0.346191 , 0.676758 0.116211
0.65332 0.335205 , 0.67041 0.109985
0.65332 0.346191 , 0.676758 0.116211
0.625 0.327393 , 0.650391 0.121216
0.619141 0.33667 , 0.652344 0.129517
0.625 0.327393 , 0.650391 0.121216
0.594238 0.312256 , 0.625 0.129028
0.619141 0.33667 , 0.652344 0.129517
0.594238 0.312256 , 0.625 0.129028
0.625 0.327393 , 0.650391 0.121216
0.603516 0.306641 , 0.627441 0.120789
0.594238 0.312256 , 0.625 0.129028
0.603516 0.306641 , 0.627441 0.120789
0.594727 0.27832 , 0.607422 0.108887
0.583984 0.278809 , 0.601074 0.114929
0.594238 0.312256 , 0.625 0.129028
0.594727 0.27832 , 0.607422 0.108887
0.0271759 0.849609 , 0.726074 0.0412292
0.0304413 0.820313 , 0.749512 0.0338135
0.0234985 0.849121 , 0.725586 0.0382385
0.0304413 0.820313 , 0.749512 0.0338135
0.0271759 0.849609 , 0.726074 0.0412292
0.0339966 0.821289 , 0.749512 0.0367432
0.0322266 0.850586 , 0.727051 0.0452881
0.0339966 0.821289 , 0.749512 0.0367432
0.0271759 0.849609 , 0.726074 0.0412292
0.0339966 0.821289 , 0.749512 0.0367432
0.0322266 0.850586 , 0.727051 0.0452881
0.0387268 0.823242 , 0.749512 0.0407715
0.844238 0.401611 , 0.788574 0.13269
0.817383 0.39917 , 0.775879 0.151001
0.843262 0.409912 , 0.793945 0.137207
0.817383 0.39917 , 0.775879 0.151001
0.844238 0.401611 , 0.788574 0.13269
0.822266 0.392334 , 0.772949 0.144897
0.822266 0.392334 , 0.772949 0.144897
0.798828 0.377686 , 0.754395 0.157227
0.817383 0.39917 , 0.775879 0.151001
0.798828 0.377686 , 0.754395 0.157227
0.822266 0.392334 , 0.772949 0.144897
0.806641 0.374023 , 0.753906 0.150391
0.800781 0.350586 , 0.734375 0.148315
0.798828 0.377686 , 0.754395 0.157227
0.806641 0.374023 , 0.753906 0.150391
0.798828 0.377686 , 0.754395 0.157227
0.800781 0.350586 , 0.734375 0.148315
0.79248 0.350586 , 0.732422 0.154907
0.800781 0.350586 , 0.734375 0.148315
0.798828 0.323242 , 0.712402 0.144409
0.79248 0.350586 , 0.732422 0.154907
0.798828 0.323242 , 0.712402 0.144409
0.800781 0.350586 , 0.734375 0.148315
0.806641 0.327148 , 0.716309 0.138916
0.806641 0.327148 , 0.716309 0.138916
0.817383 0.302002 , 0.697266 0.127319
0.798828 0.323242 , 0.712402 0.144409
0.817383 0.302002 , 0.697266 0.127319
0.806641 0.327148 , 0.716309 0.138916
0.822266 0.308838 , 0.703613 0.124084
0.467773 0.750977 , 0.713379 0.587402
0.436035 0.757324 , 0.693359 0.60498
0.467773 0.757324 , 0.715332 0.592285
0.467773 0.750977 , 0.713379 0.587402
0.436035 0.750977 , 0.69043 0.600586
0.436035 0.757324 , 0.693359 0.60498
0.436035 0.750977 , 0.69043 0.600586
0.404297 0.757324 , 0.673828 0.621582
0.436035 0.757324 , 0.693359 0.60498
0.436035 0.750977 , 0.69043 0.600586
0.404297 0.750977 , 0.67041 0.617676
0.404297 0.757324 , 0.673828 0.621582
0.404297 0.750977 , 0.896973 0.712402
0.372559 0.757324 , 0.890137 0.687012
0.404297 0.757324 , 0.89209 0.712891
0.404297 0.750977 , 0.896973 0.712402
0.372559 0.750977 , 0.89502 0.686035
0.372559 0.757324 , 0.890137 0.687012
0.372559 0.750977 , 0.89502 0.686035
0.34082 0.757324 , 0.883789 0.662109
0.372559 0.757324 , 0.890137 0.687012
0.372559 0.750977 , 0.89502 0.686035
0.34082 0.750977 , 0.888672 0.660156
0.34082 0.757324 , 0.883789 0.662109
0.308838 0.750977 , 0.876953 0.63623
0.34082 0.757324 , 0.883789 0.662109
0.34082 0.750977 , 0.888672 0.660156
0.34082 0.757324 , 0.883789 0.662109
0.308838 0.750977 , 0.876953 0.63623
0.308838 0.757324 , 0.872559 0.63916
0.2771 0.750977 , 0.86084 0.615234
0.308838 0.757324 , 0.872559 0.63916
0.308838 0.750977 , 0.876953 0.63623
0.308838 0.757324 , 0.872559 0.63916
0.2771 0.750977 , 0.86084 0.615234
0.2771 0.757324 , 0.856934 0.619141
0.591309 0.572266 , 0.715332 0.592285
0.571777 0.59668 , 0.696289 0.609375
0.594238 0.578125 , 0.717773 0.59668
0.591309 0.572266 , 0.715332 0.592285
0.566895 0.592773 , 0.693359 0.60498
0.571777 0.59668 , 0.696289 0.609375
0.566895 0.592773 , 0.693359 0.60498
0.556152 0.62207 , 0.677734 0.625
0.571777 0.59668 , 0.696289 0.609375
0.566895 0.592773 , 0.693359 0.60498
0.550293 0.620117 , 0.673828 0.621582
0.556152 0.62207 , 0.677734 0.625
0.565918 0.70752 , 0.868164 0.64209
0.583008 0.733887 , 0.856934 0.619141
0.586426 0.729004 , 0.853027 0.622559
0.583008 0.733887 , 0.856934 0.619141
0.565918 0.70752 , 0.868164 0.64209
0.560547 0.711426 , 0.872559 0.63916
0.553223 0.680664 , 0.878906 0.664063
0.560547 0.711426 , 0.872559 0.63916
0.565918 0.70752 , 0.868164 0.64209
0.560547 0.711426 , 0.872559 0.63916
0.553223 0.680664 , 0.878906 0.664063
0.547363 0.682617 , 0.883789 0.662109
0.543457 0.650879 , 0.890137 0.687012
0.547363 0.682617 , 0.883789 0.662109
0.553223 0.680664 , 0.878906 0.664063
0.543457 0.650879 , 0.890137 0.687012
0.553223 0.680664 , 0.878906 0.664063
0.549805 0.651367 , 0.884766 0.687988
0.556152 0.62207 , 0.886719 0.712402
0.543457 0.650879 , 0.890137 0.687012
0.549805 0.651367 , 0.884766 0.687988
0.543457 0.650879 , 0.890137 0.687012
0.556152 0.62207 , 0.886719 0.712402
0.550293 0.620117 , 0.89209 0.712891
0.746582 0.0402527 , 0.905273 0.392578
0.711426 0.0377808 , 0.881348 0.407227
0.712402 0.0450134 , 0.885254 0.411621
0.711426 0.0377808 , 0.881348 0.407227
0.746582 0.0402527 , 0.905273 0.392578
0.745605 0.0329895 , 0.902344 0.387451
0.780273 0.0366516 , 0.931641 0.38501
0.745605 0.0329895 , 0.902344 0.387451
0.746582 0.0402527 , 0.905273 0.392578
0.745605 0.0329895 , 0.902344 0.387451
0.780273 0.0366516 , 0.931641 0.38501
0.779785 0.0293732 , 0.930664 0.37915
0.780273 0.0366516 , 0.931641 0.38501
0.813965 0.026947 , 0.959961 0.380371
0.779785 0.0293732 , 0.930664 0.37915
0.780273 0.0366516 , 0.931641 0.38501
0.814453 0.0342407 , 0.958984 0.38623
0.813965 0.026947 , 0.959961 0.380371
0.848633 0.0330505 , 0.984863 0.395996
0.813965 0.026947 , 0.959961 0.380371
0.814453 0.0342407 , 0.958984 0.38623
0.813965 0.026947 , 0.959961 0.380371
0.848633 0.0330505 , 0.984863 0.395996
0.848633 0.0257263 , 0.986816 0.390137
0.848633 0.0330505 , 0.922363 0.579102
0.882813 0.0257263 , 0.893066 0.577148
0.848633 0.0257263 , 0.920898 0.584961
0.848633 0.0330505 , 0.922363 0.579102
0.882813 0.0330505 , 0.895508 0.571777
0.882813 0.0257263 , 0.893066 0.577148
0.882813 0.0330505 , 0.895508 0.571777
0.91748 0.0257263 , 0.868652 0.560547
0.882813 0.0257263 , 0.893066 0.577148
0.882813 0.0330505 , 0.895508 0.571777
0.916992 0.0330505 , 0.873047 0.556152
0.91748 0.0257263 , 0.868652 0.560547
0.512695 0.378418 , 0.969727 0.132446
0.477783 0.408447 , 0.938477 0.110413
0.512695 0.398926 , 0.953125 0.136475
0.477783 0.408447 , 0.938477 0.110413
0.512695 0.378418 , 0.969727 0.132446
0.467529 0.390625 , 0.950684 0.0986938
0.467529 0.390625 , 0.950684 0.0986938
0.451904 0.434082 , 0.913086 0.0950317
0.477783 0.408447 , 0.938477 0.110413
0.451904 0.434082 , 0.913086 0.0950317
0.467529 0.390625 , 0.950684 0.0986938
0.434082 0.423828 , 0.917969 0.0788574
0.434082 0.423828 , 0.917969 0.0788574
0.421875 0.469482 , 0.878906 0.078186
0.451904 0.434082 , 0.913086 0.0950317
0.451904 0.434082 , 0.913086 0.0950317
0.421875 0.469482 , 0.878906 0.078186
0.442627 0.469482 , 0.883301 0.0945435
0.434082 0.514648 , 0.845215 0.0968628
0.442627 0.469482 , 0.883301 0.0945435
0.421875 0.469482 , 0.878906 0.078186
0.442627 0.469482 , 0.883301 0.0945435
0.434082 0.514648 , 0.845215 0.0968628
0.451904 0.504395 , 0.856934 0.109009
0.451904 0.504395 , 0.856934 0.109009
0.434082 0.514648 , 0.845215 0.0968628
0.467529 0.54834 , 0.825684 0.129883
0.477783 0.530273 , 0.841797 0.134521
0.451904 0.504395 , 0.856934 0.109009
0.467529 0.54834 , 0.825684 0.129883
0.467529 0.54834 , 0.825684 0.129883
0.512695 0.539551 , 0.841309 0.164429
0.477783 0.530273 , 0.841797 0.134521
0.512695 0.539551 , 0.841309 0.164429
0.467529 0.54834 , 0.825684 0.129883
0.512695 0.560547 , 0.824707 0.168457
0.418457 0.700684 , 0.291992 0.242432
0.472656 0.719238 , 0.33252 0.265381
0.469727 0.697266 , 0.333008 0.247559
0.472656 0.719238 , 0.33252 0.265381
0.418457 0.700684 , 0.291992 0.242432
0.418457 0.722656 , 0.28833 0.259766
0.367188 0.697266 , 0.252686 0.230225
0.418457 0.722656 , 0.28833 0.259766
0.418457 0.700684 , 0.291992 0.242432
0.418457 0.722656 , 0.28833 0.259766
0.367188 0.697266 , 0.252686 0.230225
0.364014 0.71875 , 0.245728 0.246582
0.367188 0.697266 , 0.252686 0.230225
0.310791 0.70752 , 0.206543 0.224854
0.364014 0.71875 , 0.245728 0.246582
0.367188 0.697266 , 0.252686 0.230225
0.316895 0.686523 , 0.216797 0.210205
0.310791 0.70752 , 0.206543 0.224854
0.268311 0.668945 , 0.186035 0.182861
0.310791 0.70752 , 0.206543 0.224854
0.316895 0.686523 , 0.216797 0.210205
0.310791 0.70752 , 0.206543 0.224854
0.268311 0.668945 , 0.186035 0.182861
0.259521 0.688965 , 0.172852 0.194946
0.211426 0.663574 , 0.14624 0.158569
0.259521 0.688965 , 0.172852 0.194946
0.268311 0.668945 , 0.186035 0.182861
0.268311 0.668945 , 0.186035 0.182861
0.2229 0.64502 , 0.161621 0.149536
0.211426 0.663574 , 0.14624 0.158569
0.2229 0.64502 , 0.161621 0.149536
0.167114 0.632324 , 0.127197 0.118225
0.211426 0.663574 , 0.14624 0.158569
0.2229 0.64502 , 0.161621 0.149536
0.180908 0.615234 , 0.143799 0.111694
0.167114 0.632324 , 0.127197 0.118225
0.863281 0.392578 , 0.965332 0.695313
0.914551 0.364258 , 0.954102 0.648926
0.861816 0.388184 , 0.961914 0.695313
0.914551 0.364258 , 0.954102 0.648926
0.863281 0.392578 , 0.965332 0.695313
0.916992 0.367676 , 0.95752 0.648438
0.916992 0.367676 , 0.95752 0.648438
0.954102 0.32251 , 0.959473 0.602051
0.914551 0.364258 , 0.954102 0.648926
0.954102 0.32251 , 0.959473 0.602051
0.916992 0.367676 , 0.95752 0.648438
0.95752 0.324707 , 0.962891 0.601563
0.95752 0.324707 , 0.962891 0.601563
0.979492 0.269775 , 0.93457 0.563477
0.954102 0.32251 , 0.959473 0.602051
0.975586 0.269043 , 0.931641 0.563965
0.954102 0.32251 , 0.959473 0.602051
0.979492 0.269775 , 0.93457 0.563477
0.979492 0.269775 , 0.93457 0.563477
0.975098 0.211426 , 0.936035 0.516113
0.975586 0.269043 , 0.931641 0.563965
0.975098 0.211426 , 0.936035 0.516113
0.979492 0.269775 , 0.93457 0.563477
0.979492 0.210571 , 0.939453 0.516113
0.979492 0.210571 , 0.939453 0.516113
0.957031 0.155762 , 0.939453 0.468262
0.975098 0.211426 , 0.936035 0.516113
0.953613 0.158203 , 0.936035 0.468262
0.975098 0.211426 , 0.936035 0.516113
0.957031 0.155762 , 0.939453 0.468262
0.957031 0.155762 , 0.939453 0.468262
0.915527 0.113342 , 0.939941 0.419922
0.953613 0.158203 , 0.936035 0.468262
0.913086 0.116943 , 0.936035 0.420654
0.953613 0.158203 , 0.936035 0.468262
0.915527 0.113342 , 0.939941 0.419922
0.961426 0.427734 , 0.163208 0.0273743
0.933105 0.406006 , 0.191406 0.0307007
0.931641 0.411133 , 0.191284 0.0263519
0.933105 0.406006 , 0.191406 0.0307007
0.961426 0.427734 , 0.163208 0.0273743
0.964844 0.423584 , 0.163086 0.0317383
